country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Jind,"Police Lines, Jind - HSPCB","18-02-2026 16:00:00",29.307814,76.337619,CO,28,100,72
India,Haryana,Jind,"Police Lines, Jind - HSPCB","18-02-2026 16:00:00",29.307814,76.337619,OZONE,16,41,24
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","18-02-2026 16:00:00",29.8006,76.4155,NO2,28,33,31
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","18-02-2026 16:00:00",29.8006,76.4155,CO,2,68,22
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","18-02-2026 16:00:00",29.695300,77.002700,PM10,31,159,102
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","18-02-2026 16:00:00",29.695300,77.002700,OZONE,31,31,31
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","18-02-2026 16:00:00",29.966942,76.875879,NO2,2,21,16
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","18-02-2026 16:00:00",27.9002,76.9938,PM10,50,89,72
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","18-02-2026 16:00:00",27.9002,76.9938,NO2,20,23,22
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","18-02-2026 16:00:00",27.9002,76.9938,SO2,30,38,34
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","18-02-2026 16:00:00",28.360699,76.936090,PM2.5,70,263,180
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","18-02-2026 16:00:00",28.360699,76.936090,CO,10,34,27
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","18-02-2026 16:00:00",28.360699,76.936090,OZONE,4,20,15
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","18-02-2026 16:00:00",28.060249,76.113115,NO2,52,78,63
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","18-02-2026 16:00:00",23.016834,72.625775,OZONE,2,99,57
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","18-02-2026 16:00:00",23.023389,72.515201,PM10,105,195,130
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","18-02-2026 16:00:00",23.023389,72.515201,SO2,7,103,18
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","18-02-2026 16:00:00",23.023389,72.515201,CO,34,89,68
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","18-02-2026 16:00:00",23.076793,72.627874,NO2,12,104,53
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","18-02-2026 16:00:00",23.076793,72.627874,NH3,1,5,2
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","18-02-2026 16:00:00",21.613267,73.010555,NO2,15,18,16
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","18-02-2026 16:00:00",21.755417,72.139056,NH3,5,7,6
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","18-02-2026 16:00:00",22.969611,72.643500,NO2,14,106,69
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","18-02-2026 16:00:00",30.379589,76.778328,PM10,82,152,116
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","18-02-2026 16:00:00",28.3419248,77.319699,PM10,116,385,234
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","18-02-2026 16:00:00",28.3419248,77.319699,CO,19,76,37
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","18-02-2026 16:00:00",28.806223,76.141105,SO2,2,10,5
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","18-02-2026 16:00:00",28.806223,76.141105,OZONE,3,16,12
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","18-02-2026 16:00:00",28.593883,76.270653,CO,9,25,16
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","18-02-2026 16:00:00",22.248853,70.776774,OZONE,10,40,30
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","18-02-2026 16:00:00","21.217779 ","72.834787 ",PM2.5,41,305,115
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","18-02-2026 16:00:00",22.320153,73.216285,CO,76,123,101
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","18-02-2026 16:00:00",20.362421,72.918013,PM2.5,29,103,55
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","18-02-2026 16:00:00",20.362421,72.918013,PM10,26,92,49
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","18-02-2026 16:00:00",20.362421,72.918013,OZONE,8,19,14
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","18-02-2026 16:00:00",22.969611,72.643500,PM2.5,50,310,167
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","18-02-2026 16:00:00",28.1485564,77.3320667,CO,18,50,31
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","18-02-2026 16:00:00",30.7057778,76.8531805555555,CO,8,24,20
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","18-02-2026 16:00:00",30.7057778,76.8531805555555,OZONE,1,5,2
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","18-02-2026 16:00:00",29.432304,76.972765,SO2,18,19,19
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","18-02-2026 16:00:00",29.432304,76.972765,OZONE,30,30,30
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","18-02-2026 16:00:00",29.536400,75.015800,PM10,4,202,29
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","18-02-2026 16:00:00",28.206800,76.799700,OZONE,4,33,23
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","18-02-2026 16:00:00",28.376058,77.315741,NH3,10,10,10
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","18-02-2026 16:00:00",28.376058,77.315741,OZONE,15,16,15
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","18-02-2026 16:00:00",28.4417,77.3217,NO2,36,39,38
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","18-02-2026 16:00:00",29.503664,75.467934,PM2.5,5,38,17
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","18-02-2026 16:00:00",29.503664,75.467934,PM10,8,57,26
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","18-02-2026 16:00:00",23.163798,72.677768,PM2.5,7,50,25
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","18-02-2026 16:00:00",23.243639,72.68994,NH3,5,10,7
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","18-02-2026 16:00:00",23.221714,72.654328,PM2.5,NA,NA,NA
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","18-02-2026 16:00:00",23.593150,72.372792,NO2,26,42,35
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","18-02-2026 16:00:00",23.002657,72.591912,CO,13,31,22
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","18-02-2026 16:00:00",23.016834,72.625775,PM10,112,192,148
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","18-02-2026 16:00:00",29.027200,77.062100,NO2,12,13,12
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","18-02-2026 16:00:00",29.027200,77.062100,NH3,11,11,11
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","18-02-2026 16:00:00",29.027200,77.062100,SO2,7,10,8
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","18-02-2026 16:00:00",29.027200,77.062100,CO,2,14,5
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","18-02-2026 16:00:00",30.1480566,77.2893471,SO2,10,15,12
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","18-02-2026 16:00:00",30.1480566,77.2893471,OZONE,8,33,33
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","18-02-2026 16:00:00",34.031606,75.009712,NO2,19,69,37
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","18-02-2026 16:00:00",23.80569,86.44268,NO2,50,86,54
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","18-02-2026 16:00:00",23.80569,86.44268,CO,2,89,18
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","18-02-2026 16:00:00",16.172806,75.659694,PM10,45,46,46
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","18-02-2026 16:00:00",12.9135218,77.5950804,PM2.5,77,108,89
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","18-02-2026 16:00:00",12.9135218,77.5950804,NO2,2,11,7
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","18-02-2026 16:00:00",12.9135218,77.5950804,NH3,11,23,14
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","18-02-2026 16:00:00",12.9135218,77.5950804,OZONE,20,21,21
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","18-02-2026 16:00:00",12.951913,77.539784,NO2,62,143,105
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","18-02-2026 16:00:00",12.951913,77.539784,CO,2,68,31
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","18-02-2026 16:00:00",12.9756843,77.5660749,CO,71,80,76
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","18-02-2026 16:00:00",13.029152,77.585901,PM2.5,50,100,74
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","18-02-2026 16:00:00",12.938539,77.590100,PM10,70,111,91
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","18-02-2026 16:00:00",12.938539,77.590100,NO2,22,58,36
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","18-02-2026 16:00:00",12.938539,77.590100,OZONE,24,67,48
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","18-02-2026 16:00:00",12.920984,77.584908,PM2.5,66,112,84
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","18-02-2026 16:00:00",12.920984,77.584908,OZONE,38,90,51
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","18-02-2026 16:00:00",12.7816279,77.6299145,PM10,58,178,101
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","18-02-2026 16:00:00",12.7816279,77.6299145,NH3,3,4,3
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","18-02-2026 16:00:00",13.003872,77.664217,PM10,78,84,83
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","18-02-2026 16:00:00",13.003872,77.664217,OZONE,22,25,23
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","18-02-2026 16:00:00",13.0270199,77.494094,PM10,80,109,93
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","18-02-2026 16:00:00",12.921418,77.502466,NO2,24,31,31
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","18-02-2026 16:00:00",12.990328,77.5431385,CO,18,62,28
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","18-02-2026 16:00:00",13.0246342,77.5080115,NH3,2,3,3
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","18-02-2026 16:00:00",12.917348,77.622813,NH3,2,5,4
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","18-02-2026 16:00:00",11.55358,76.55521,PM2.5,26,50,37
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","18-02-2026 16:00:00",11.55358,76.55521,PM10,37,88,52
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","18-02-2026 16:00:00",11.55358,76.55521,NO2,14,29,21
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","18-02-2026 16:00:00",11.55358,76.55521,CO,12,24,23
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","18-02-2026 16:00:00",13.428828,77.731418,NH3,4,7,6
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","18-02-2026 16:00:00",13.428828,77.731418,SO2,15,31,20
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","18-02-2026 16:00:00",13.328028,75.797056,NO2,21,29,27
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","18-02-2026 16:00:00",15.459706,75.008381,NO2,27,30,30
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","18-02-2026 16:00:00",15.3714823,75.1160168,SO2,2,4,3
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","18-02-2026 16:00:00",17.336318,76.847397,PM2.5,20,59,46
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","18-02-2026 16:00:00",17.336318,76.847397,NO2,12,19,15
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","18-02-2026 16:00:00",17.336318,76.847397,NH3,3,4,3
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","18-02-2026 16:00:00",12.415911,75.735050,CO,8,22,14
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","18-02-2026 16:00:00",12.415911,75.735050,OZONE,2,6,3
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","18-02-2026 16:00:00",12.21041,76.37376,NH3,4,6,5
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","18-02-2026 16:00:00",12.21041,76.37376,OZONE,3,102,56
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","18-02-2026 16:00:00",12.733409,77.298051,NH3,3,3,3
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","18-02-2026 16:00:00",13.940000,75.555917,NO2,6,24,21
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","18-02-2026 16:00:00",27.308328,84.531742,SO2,16,17,17
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","18-02-2026 16:00:00",26.63086,84.90051,NO2,7,12,9
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","18-02-2026 16:00:00",26.63086,84.90051,SO2,3,3,3
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","18-02-2026 16:00:00",26.63086,84.90051,CO,30,53,35
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","18-02-2026 16:00:00",26.63086,84.90051,OZONE,3,5,5
India,Bihar,Munger,"Town Hall, Munger - BSPCB","18-02-2026 16:00:00",25.376776,86.471523,NO2,4,5,5
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","18-02-2026 16:00:00",26.11442,85.39813,NH3,4,12,9
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","18-02-2026 16:00:00",26.11442,85.39813,CO,28,70,36
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","18-02-2026 16:00:00",26.1403345,85.3650192,PM10,70,76,74
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","18-02-2026 16:00:00",26.1403345,85.3650192,OZONE,32,77,57
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","18-02-2026 16:00:00",26.1209,85.3647,NO2,10,23,12
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","18-02-2026 16:00:00",26.1209,85.3647,SO2,5,9,6
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","18-02-2026 16:00:00",25.5626095,84.663264,NH3,2,2,2
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","18-02-2026 16:00:00",24.75746,84.366208,PM10,12,136,79
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","18-02-2026 16:00:00",24.75746,84.366208,SO2,3,16,10
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","18-02-2026 16:00:00",24.75746,84.366208,OZONE,2,70,45
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","18-02-2026 16:00:00",26.80365,84.51954,SO2,10,28,16
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","18-02-2026 16:00:00",25.251013,86.989001,PM2.5,67,230,110
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","18-02-2026 16:00:00",25.251013,86.989001,PM10,69,151,103
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","18-02-2026 16:00:00",25.251013,86.989001,NO2,4,12,9
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","18-02-2026 16:00:00",25.251013,86.989001,CO,8,26,16
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","18-02-2026 16:00:00",24.792403,84.992416,SO2,41,46,44
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","18-02-2026 16:00:00",24.762518,84.982348,SO2,6,8,7
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","18-02-2026 16:00:00",24.762518,84.982348,CO,20,58,23
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","18-02-2026 16:00:00",25.697189,85.245900,PM10,44,195,118
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","18-02-2026 16:00:00",25.697189,85.245900,SO2,7,10,8
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","18-02-2026 16:00:00",25.560083,87.553265,CO,62,102,94
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","18-02-2026 16:00:00",25.560083,87.553265,OZONE,4,19,14
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","18-02-2026 16:00:00",26.0881305,87.93840336,NH3,3,3,3
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","18-02-2026 16:00:00",26.071318,91.87488,CO,34,84,57
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","18-02-2026 16:00:00",26.10887,91.589544,CO,4,110,38
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","18-02-2026 16:00:00",26.187500,91.744194,OZONE,12,20,17
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","18-02-2026 16:00:00",26.181742,91.78063,CO,2,22,4
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","18-02-2026 16:00:00",26.349082,92.68449,PM10,80,139,108
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","18-02-2026 16:00:00",26.446912,91.439057,PM2.5,NA,NA,NA
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","18-02-2026 16:00:00",26.446912,91.439057,NH3,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","18-02-2026 16:00:00",16.9872867,81.7363176,NO2,15,44,28
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","18-02-2026 16:00:00",16.9872867,81.7363176,NH3,5,7,6
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","18-02-2026 16:00:00",16.9872867,81.7363176,CO,28,58,34
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","18-02-2026 16:00:00",13.67,79.35,PM2.5,75,105,89
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","18-02-2026 16:00:00",13.67,79.35,OZONE,31,87,55
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","18-02-2026 16:00:00",13.615387,79.409230,PM10,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","18-02-2026 16:00:00",16.486692,80.699436,PM2.5,57,220,80
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","18-02-2026 16:00:00",16.509717,80.612222,OZONE,5,34,24
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","18-02-2026 16:00:00",16.554731,80.649110,NH3,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","18-02-2026 16:00:00",16.554731,80.649110,SO2,NA,NA,NA
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","18-02-2026 16:00:00",17.72,83.3,NH3,4,4,4
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","18-02-2026 16:00:00",26.071318,91.87488,SO2,32,32,32
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","18-02-2026 16:00:00",26.1209,85.3647,OZONE,8,21,16
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","18-02-2026 16:00:00",25.592539,85.227158,SO2,2,6,5
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","18-02-2026 16:00:00",25.610369,85.132568,SO2,9,17,14
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","18-02-2026 16:00:00",25.610369,85.132568,CO,19,33,30
India,Bihar,Patna,"Muradpur, Patna - BSPCB","18-02-2026 16:00:00",25.619651,85.147382,PM10,101,183,144
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","18-02-2026 16:00:00",25.204762,85.514960,PM10,41,98,66
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","18-02-2026 16:00:00",25.204762,85.514960,SO2,8,10,10
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","18-02-2026 16:00:00",25.7808257,84.7446768,SO2,NA,NA,NA
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","18-02-2026 16:00:00",25.7808257,84.7446768,OZONE,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","18-02-2026 16:00:00",24.7955,84.9994,PM2.5,46,312,168
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","18-02-2026 16:00:00",24.7955,84.9994,NO2,8,10,9
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","18-02-2026 16:00:00",26.987634,94.636574,CO,18,106,28
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","18-02-2026 16:00:00",26.987634,94.636574,OZONE,3,122,79
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","18-02-2026 16:00:00",26.146529,87.454184,CO,5,84,32
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","18-02-2026 16:00:00",25.5626095,84.663264,PM10,42,111,70
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","18-02-2026 16:00:00",14.675886,77.593027,NO2,18,23,22
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","18-02-2026 16:00:00",14.675886,77.593027,CO,20,44,33
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","18-02-2026 16:00:00",14.465052,78.824187,PM2.5,47,74,59
India,Bihar,Patna,"Samanpura, Patna - BSPCB","18-02-2026 16:00:00",25.596727,85.085624,SO2,3,4,4
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","18-02-2026 16:00:00",25.366336,87.117468,PM2.5,77,137,100
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","18-02-2026 16:00:00",25.366336,87.117468,NO2,5,7,6
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","18-02-2026 16:00:00",25.366336,87.117468,CO,50,88,73
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","18-02-2026 16:00:00",25.03280,85.41948,PM2.5,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","18-02-2026 16:00:00",25.03280,85.41948,CO,40,47,43
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","18-02-2026 16:00:00",25.892357,86.590325,OZONE,7,11,10
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","18-02-2026 16:00:00",24.952822,84.002396,NO2,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","18-02-2026 16:00:00",24.952822,84.002396,NH3,NA,NA,NA
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","18-02-2026 16:00:00",22.126650,83.483212,NH3,2,2,2
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","18-02-2026 16:00:00",22.126650,83.483212,CO,22,55,30
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","18-02-2026 16:00:00",22.126650,83.483212,OZONE,1,80,54
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","18-02-2026 16:00:00",21.258815,81.578979,PM10,28,164,89
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","18-02-2026 16:00:00",21.258815,81.578979,SO2,4,15,7
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","18-02-2026 16:00:00",21.219665,81.630094,CO,20,114,41
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","18-02-2026 16:00:00",21.219665,81.630094,OZONE,2,16,9
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","18-02-2026 16:00:00",21.237755,81.705301,PM10,38,78,61
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","18-02-2026 16:00:00",21.371751,81.664929,NO2,11,30,20
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","18-02-2026 16:00:00",28.647622,77.3158090,SO2,3,26,16
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","18-02-2026 16:00:00",28.695381,77.181665,PM2.5,33,425,237
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","18-02-2026 16:00:00",28.695381,77.181665,NO2,28,139,83
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","18-02-2026 16:00:00",28.695381,77.181665,NH3,7,9,8
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","18-02-2026 16:00:00",28.695381,77.181665,CO,3,116,17
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","18-02-2026 16:00:00",28.4706914,77.1099364,PM2.5,34,315,167
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","18-02-2026 16:00:00",28.4706914,77.1099364,CO,24,81,52
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","18-02-2026 16:00:00",28.5512005,77.2735737,PM2.5,43,332,195
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","18-02-2026 16:00:00",28.656756,77.227234,PM2.5,76,362,237
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","18-02-2026 16:00:00",28.656756,77.227234,OZONE,2,75,34
